zip,pct_poverty,pct_black,pct_college_plus,pct_mortgage,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,cluster
77005,0.0351042156401817,0.0283144337113257,0.84481691883683,0.5848360655737705,29.71824,-95.42413,Houston,TX,Texas,True,,28231.0,2847.4,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77007,0.0522412286178049,0.067689620758483,0.7730883813306852,0.7782637634306361,29.77152,-95.40919,Houston,TX,Texas,True,,45337.0,2331.8,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77017,0.1909228901032179,0.0391996361982719,0.0921933812386958,0.4692015209125475,29.69153,-95.25093,Houston,TX,Texas,True,,30797.0,1242.2,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,0
77019,0.0961276247613853,0.0751688806274652,0.7493018384919712,0.5576688187052871,29.75318,-95.41212,Houston,TX,Texas,True,,23662.0,2465.8,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77378,0.2000574382538771,0.0870799273387829,0.1288579540250938,0.5337301587301587,30.45873,-95.37454,Willis,TX,Texas,True,,17576.0,76.2,48339,Montgomery,"{""48339"": 60.6, ""48407"": 39.4}",Montgomery|San Jacinto,48339|48407,False,False,America/Chicago,0
77356,0.0672480979773613,0.0563975247341312,0.3942792214208082,0.5175493250259605,30.44807,-95.70358,Montgomery,TX,Texas,True,,31069.0,94.3,48339,Montgomery,"{""48339"": 97.94, ""48185"": 2.06}",Montgomery|Grimes,48339|48185,False,False,America/Chicago,2
77357,0.1583019959502458,0.0198766278272789,0.1343588434288632,0.5150235504304044,30.15694,-95.18173,New Caney,TX,Texas,True,,34770.0,200.1,48339,Montgomery,"{""48339"": 81.84, ""48201"": 10.54, ""48291"": 7.62}",Montgomery|Harris|Liberty,48339|48201|48291,False,False,America/Chicago,0
77359,0.5247058823529411,0.3152941176470588,0.0,0.8625,30.76262,-95.30441,Oakhurst,TX,Texas,True,,727.0,6.6,48407,San Jacinto,"{""48407"": 100}",San Jacinto,48407,False,False,America/Chicago,1
77382,0.0240520043336944,0.05026334142998,0.6604351457778131,0.7304402253286042,30.19961,-95.5455,Spring,TX,Texas,True,,40170.0,1292.2,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,False,False,America/Chicago,2
77396,0.109407540394973,0.351582300157545,0.2724008617250459,0.7000909918107371,29.94778,-95.26129,Humble,TX,Texas,True,,58893.0,914.0,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,1
77419,0.182895850973751,0.0,0.242914979757085,0.296875,28.8692,-96.25603,Blessing,TX,Texas,True,,778.0,5.7,48321,Matagorda,"{""48321"": 100}",Matagorda,48321,False,False,America/Chicago,0
77435,0.0974944182584966,0.0511039444306623,0.3018587360594795,0.430188679245283,29.51111,-96.12395,East Bernard,TX,Texas,True,,4376.0,9.5,48481,Wharton,"{""48481"": 89.67, ""48157"": 7.29, ""48089"": 3.04}",Wharton|Fort Bend|Colorado,48481|48157|48089,False,False,America/Chicago,0
77441,0.0359105024285373,0.0312923003423839,0.6397769516728624,0.6928309785452642,29.6955,-95.90896,Fulshear,TX,Texas,True,,32905.0,496.8,48157,Fort Bend,"{""48157"": 100}",Fort Bend,48157,False,False,America/Chicago,2
77447,0.1285097867550497,0.0840206820140342,0.1946750354322737,0.6146834195614683,30.05178,-95.82868,Hockley,TX,Texas,True,,22766.0,85.0,48201,Harris,"{""48201"": 66.99, ""48473"": 28.17, ""48339"": 4.84}",Harris|Waller|Montgomery,48201|48473|48339,False,False,America/Chicago,0
77025,0.1141189706089157,0.1077084793272599,0.6735640037089454,0.5894090560245587,29.68584,-95.43512,Houston,TX,Texas,True,,29177.0,2524.5,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77038,0.2697069424855038,0.1662697417899223,0.0784097791971807,0.5390070921985816,29.91906,-95.44121,Houston,TX,Texas,True,,31271.0,1244.7,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,0
77039,0.3298075255765563,0.0865048308342279,0.0402984122935662,0.4734756768655074,29.90923,-95.34137,Houston,TX,Texas,True,,28335.0,1083.8,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,0
77040,0.1258968515235924,0.148317755055099,0.2851839141422019,0.5828932380656519,29.87539,-95.52861,Houston,TX,Texas,True,,50446.0,1406.8,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77057,0.1570814621662079,0.0834012952746462,0.5744394471619447,0.5833706523361696,29.74522,-95.48885,Houston,TX,Texas,True,,45394.0,4091.5,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77060,0.3296105320899616,0.1641032382454756,0.0638855300282144,0.5694267515923567,29.93567,-95.39697,Houston,TX,Texas,True,,44920.0,2128.3,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,1
77067,0.241273188385148,0.3585885826212848,0.1101938082053863,0.6146536634158539,29.95283,-95.44719,Houston,TX,Texas,True,,31800.0,2161.5,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,1
77068,0.1095940621277375,0.2021614748887476,0.3441599796204305,0.5760116660590594,30.00628,-95.48694,Houston,TX,Texas,True,,12289.0,1250.6,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77077,0.109051455869737,0.2163522856951064,0.55215454610419,0.5835801946677952,29.75375,-95.64189,Houston,TX,Texas,True,,63421.0,1480.4,48201,Harris,"{""48201"": 100}",Harris,48201,False,False,America/Chicago,2
77303,0.1332748366968899,0.0418300653594771,0.1051900979409269,0.515839808726838,30.37569,-95.37937,Conroe,TX,Texas,True,,26324.0,166.8,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,False,False,America/Chicago,0
77335,0.0912162162162162,0.0770524899057873,0.0477751756440281,0.2017374517374517,30.58901,-94.92353,Goodrich,TX,Texas,True,,2945.0,29.8,48373,Polk,"{""48373"": 100}",Polk,48373,False,False,America/Chicago,0
77368,0.0,0.7040358744394619,0.145631067961165,0.3689320388349514,30.45114,-94.8407,Romayor,TX,Texas,True,,0.0,0.0,48291,Liberty,"{""48291"": 100}",Liberty,48291,False,False,America/Chicago,1
77381,0.0555943567537365,0.0162610619469026,0.6251270027354435,0.6054059386406234,30.17791,-95.50266,Spring,TX,Texas,True,,35184.0,1071.9,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,False,False,America/Chicago,2
77385,0.0566271315043328,0.0513116057233704,0.3930221249696085,0.7045320776927605,30.1894,-95.42264,Conroe,TX,Texas,True,,26889.0,478.3,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,False,False,America/Chicago,2
78666,0.278909865376525,0.058934191961217,0.3025495078856872,0.5615763546798029,29.8826,-97.97974,San Marcos,TX,Texas,True,,87775.0,176.2,48209,Hays,"{""48209"": 77.87, ""48187"": 15.76, ""48091"": 4.34, ""48055"": 2.03}",Hays|Guadalupe|Comal|Caldwell,48209|48187|48091|48055,False,False,America/Chicago,0
78671,0.0779036827195467,0.0226628895184136,0.2226890756302521,0.3882978723404255,30.20409,-98.63275,Stonewall,TX,Texas,True,,399.0,3.2,48171,Gillespie,"{""48171"": 100}",Gillespie,48171,False,False,America/Chicago,0
78675,0.1114649681528662,0.0,0.2748091603053435,0.1968503937007874,30.4585,-98.70534,Willow City,TX,Texas,True,,158.0,1.4,48171,Gillespie,"{""48171"": 100}",Gillespie,48171,False,False,America/Chicago,0
78676,0.0586063682510383,0.0020572996037793,0.4652697747511786,0.6120243188471065,30.04141,-98.15051,Wimberley,TX,Texas,True,,15896.0,36.6,48209,Hays,"{""48209"": 92.46, ""48031"": 6.6, ""48091"": 0.94}",Hays|Blanco|Comal,48209|48031|48091,False,False,America/Chicago,2
78717,0.0332887307855487,0.0457970447206184,0.6190061921088993,0.7731397459165155,30.48988,-97.75393,Austin,TX,Texas,True,,36085.0,1068.1,48491,Williamson,"{""48491"": 100}",Williamson,48491,False,False,America/Chicago,2
78737,0.0227830354013319,0.0234670704012112,0.6387205987170349,0.7266769468003084,30.18935,-97.96059,Austin,TX,Texas,True,,26413.0,279.9,48209,Hays,"{""48209"": 71.17, ""48453"": 28.83}",Hays|Travis,48209|48453,False,False,America/Chicago,2
78747,0.0500959692898272,0.0497597640454783,0.3436430915311038,0.7274096385542169,30.12521,-97.74117,Austin,TX,Texas,True,,21757.0,378.0,48453,Travis,"{""48453"": 100}",Travis,48453,False,False,America/Chicago,2
78749,0.0454942900294109,0.041902158197734,0.6708043156641288,0.7355901189387009,30.21329,-97.85732,Austin,TX,Texas,True,,34939.0,1393.2,48453,Travis,"{""48453"": 100}",Travis,48453,False,False,America/Chicago,2
78757,0.1194274988268418,0.0178946549443709,0.5807592797930197,0.657185628742515,30.35164,-97.73267,Austin,TX,Texas,True,,24327.0,1897.0,48453,Travis,"{""48453"": 100}",Travis,48453,False,False,America/Chicago,2
78836,0.0833333333333333,0.0,0.0437158469945355,0.0735294117647058,28.32336,-99.64569,Catarina,TX,Texas,True,,83.0,0.4,48127,Dimmit,"{""48127"": 100}",Dimmit,48127,False,False,America/Chicago,0
78220,0.324334162470424,0.4168862275449101,0.1066472586123241,0.4092063492063492,29.41308,-98.40152,San Antonio,TX,Texas,True,,18497.0,925.0,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,1
78224,0.1637981659664814,0.0118156754627806,0.1075575183417622,0.5208888888888888,29.30831,-98.53751,San Antonio,TX,Texas,True,,20671.0,523.3,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,0
78229,0.2531766962359146,0.1028864468864468,0.302276450806243,0.4018099547511312,29.5056,-98.57261,San Antonio,TX,Texas,True,,35195.0,2350.4,48029,Bexar,"{""48029"": 100}",Bexar,48029,False,False,America/Chicago,0
78264,0.2759860020807718,0.0168502306316483,0.1146393095587038,0.4773697694278394,29.19868,-98.50534,San Antonio,TX,Texas,True,,11702.0,63.9,48029,Bexar,"{""48029"": 93.59, ""48013"": 6.41}",Bexar|Atascosa,48029|48013,False,False,America/Chicago,0
78336,0.2020603650822338,0.0341537364009274,0.1104823497709512,0.4203065134099616,27.94356,-97.1862,Aransas Pass,TX,Texas,True,,12146.0,78.2,48409,San Patricio,"{""48409"": 63.89, ""48007"": 29.97, ""48355"": 6.14}",San Patricio|Aransas|Nueces,48409|48007|48355,False,False,America/Chicago,0
78352,0.1051546391752577,0.0,0.0,0.2358490566037736,27.98154,-97.68978,Edroy,TX,Texas,True,,51.0,4.8,48409,San Patricio,"{""48409"": 100}",San Patricio,48409,False,False,America/Chicago,0
78368,0.2695745826602046,0.0066596194503171,0.0910831073536449,0.2855987055016181,28.11299,-97.81201,Mathis,TX,Texas,True,,9474.0,17.7,48409,San Patricio,"{""48409"": 68.73, ""48297"": 31.27}",San Patricio|Live Oak,48409|48297,False,False,America/Chicago,0
78384,0.3078121955971167,0.0257884648893535,0.0798285561210822,0.09375,27.73068,-98.4707,San Diego,TX,Texas,True,,5656.0,3.7,48131,Duval,"{""48131"": 98.61, ""48249"": 1.39}",Duval|Jim Wells,48131|48249,False,False,America/Chicago,0
